Date and Time,ft (below ground)
2023-12-22 13:59:44,58.27
2023-12-22 10:59:03,58.29
2023-12-22 07:58:23,58.32
2023-12-22 04:57:46,58.32
2023-12-22 01:57:07,58.34
2023-12-21 22:56:31,58.37
2023-12-21 19:55:52,58.37
2023-12-21 16:55:15,58.37
2023-12-21 13:54:37,58.39
2023-12-21 10:53:59,58.42
2023-12-21 07:53:25,58.44
2023-12-21 04:52:46,58.47
2023-12-21 01:52:07,58.49
2023-12-20 22:51:31,58.52
2023-12-20 19:50:51,58.54
2023-12-20 18:20:33,58.72
2023-12-20 16:15:03,58.77
2023-12-20 13:14:27,58.79
2023-12-20 10:13:52,58.82
2023-12-20 07:13:13,58.82
2023-12-20 04:12:35,58.82
2023-12-20 01:11:54,58.84
2023-12-19 22:11:16,58.84
2023-12-19 19:10:39,58.79
2023-12-19 16:10:02,58.69
2023-12-19 13:09:25,58.72
2023-12-19 10:08:44,58.72
2023-12-19 07:08:03,58.72
2023-12-19 04:07:21,58.74
2023-12-19 01:06:44,58.74
2023-12-18 22:06:03,58.74
2023-12-18 19:05:24,58.74
2023-12-18 16:04:44,58.74
2023-12-18 13:04:04,58.77
2023-12-18 10:03:27,58.77
2023-12-18 07:02:48,58.79
2023-12-18 04:02:14,58.79
2023-12-18 01:01:35,58.79
2023-12-17 22:00:53,58.77
2023-12-17 19:00:18,58.77
2023-12-17 15:59:39,58.74
2023-12-17 12:58:59,58.77
2023-12-17 09:58:23,58.77
2023-12-17 06:57:43,58.77
2023-12-17 03:56:58,58.79
2023-12-17 00:56:22,58.79
2023-12-16 21:55:41,58.79
2023-12-16 18:55:04,58.77
2023-12-16 15:54:24,58.74
2023-12-16 12:53:46,58.74
2023-12-16 09:53:13,58.77
2023-12-16 06:52:29,58.79
2023-12-16 03:51:50,58.79
2023-12-16 00:51:14,58.79
2023-12-15 21:50:36,58.77
2023-12-15 18:49:57,58.77
2023-12-15 15:49:17,58.72
2023-12-15 12:48:38,58.74
2023-12-15 09:47:58,58.77
2023-12-15 06:47:23,58.79
2023-12-15 03:46:45,58.79
2023-12-15 00:46:09,58.77
2023-12-14 21:45:33,58.77
2023-12-14 18:44:55,58.74
2023-12-14 15:44:18,58.72
2023-12-14 12:43:40,58.74
2023-12-14 09:43:03,58.77
2023-12-14 06:42:25,58.74
2023-12-14 03:41:43,58.77
2023-12-14 00:41:05,58.77
2023-12-13 21:40:27,58.77
2023-12-13 18:39:49,58.74
2023-12-13 15:39:11,58.72
2023-12-13 12:38:36,58.74
2023-12-13 09:37:56,58.74
2023-12-13 06:37:20,58.74
2023-12-13 03:36:37,58.77
2023-12-13 00:35:57,58.77
2023-12-12 21:35:20,58.74
2023-12-12 18:34:41,58.72
2023-12-12 15:34:01,58.69
2023-12-12 12:33:25,58.72
2023-12-12 09:32:45,58.72
2023-12-12 06:32:06,58.72
2023-12-12 03:31:31,58.72
2023-12-12 00:30:51,58.74
2023-12-11 21:30:14,58.74
2023-12-11 18:29:33,58.72
2023-12-11 15:28:53,58.67
2023-12-11 12:28:17,58.69
2023-12-11 09:27:38,58.72
2023-12-11 06:26:58,58.72
2023-12-11 03:26:22,58.72
2023-12-11 00:25:43,58.74
2023-12-10 21:25:06,58.74
2023-12-10 18:24:29,58.72
2023-12-10 15:23:50,58.67
2023-12-10 12:23:12,58.69
2023-12-10 09:22:33,58.72
2023-12-10 06:21:55,58.72
2023-12-10 03:21:17,58.74
2023-12-10 00:20:33,58.74
2023-12-09 21:19:54,58.74
2023-12-09 18:19:16,58.72
2023-12-09 15:18:37,58.69
2023-12-09 12:17:57,58.72
2023-12-09 09:17:21,58.72
2023-12-09 06:16:43,58.72
2023-12-09 03:16:03,58.72
2023-12-09 00:15:25,58.72
2023-12-08 21:14:46,58.72
2023-12-08 18:14:12,58.69
2023-12-08 15:13:31,58.67
2023-12-08 12:12:52,58.69
2023-12-08 09:12:16,58.72
2023-12-08 06:11:37,58.69
2023-12-08 03:10:54,58.69
2023-12-08 00:10:17,58.69
2023-12-07 21:09:37,58.72
2023-12-07 18:08:58,58.69
2023-12-07 15:08:23,58.67
2023-12-07 12:07:44,58.69
2023-12-07 09:07:03,58.72
2023-12-07 06:06:26,58.72
2023-12-07 03:05:46,58.72
2023-12-07 00:05:06,58.72
2023-12-06 21:04:29,58.72
2023-12-06 18:03:52,58.69
2023-12-06 15:03:12,58.69
2023-12-06 12:02:36,58.69
2023-12-06 09:01:56,58.72
2023-12-06 06:01:17,58.69
2023-12-06 03:00:38,58.72
2023-12-05 23:59:59,58.72
2023-12-05 20:59:21,58.72
2023-12-05 17:58:42,58.69
2023-12-05 14:58:02,58.67
2023-12-05 11:57:25,58.69
2023-12-05 08:56:44,58.72
2023-12-05 05:56:06,58.72
2023-12-05 02:55:30,58.72
2023-12-04 23:54:48,58.74
2023-12-04 22:24:30,58.89
2023-12-04 19:23:51,58.87
2023-12-04 16:23:14,58.84
2023-12-04 13:22:33,58.84
2023-12-04 10:21:55,58.87
2023-12-04 07:21:17,58.77
2023-12-04 04:20:36,58.72
2023-12-04 01:19:59,58.72
2023-12-03 22:19:17,58.72
2023-12-03 19:18:40,58.72
2023-12-03 16:18:01,58.72
2023-12-03 13:17:26,58.72
2023-12-03 10:16:47,58.72
2023-12-03 07:16:08,58.74
2023-12-03 04:15:32,58.74
2023-12-03 01:14:53,58.74
2023-12-02 22:14:15,58.74
2023-12-02 19:13:33,58.72
2023-12-02 16:12:55,58.72
2023-12-02 13:12:18,58.72
2023-12-02 10:11:42,58.74
2023-12-02 07:11:03,58.74
2023-12-02 04:10:24,58.74
2023-12-02 02:40:04,58.89
2023-12-01 23:39:27,58.89
2023-12-01 20:38:48,58.89
2023-12-01 17:38:07,58.89
2023-12-01 14:37:29,58.87
2023-12-01 11:36:53,58.89
2023-12-01 08:36:16,58.77
2023-12-01 05:35:34,58.74
2023-12-01 02:34:55,58.74
2023-11-30 23:34:17,58.74
2023-11-30 20:33:38,58.74
2023-11-30 17:33:00,58.72
2023-11-30 14:32:25,58.72
2023-11-30 11:31:48,58.74
2023-11-30 08:31:09,58.74
2023-11-30 05:30:32,58.77
2023-11-30 02:29:54,58.77
2023-11-29 23:29:18,58.77
2023-11-29 20:28:37,58.77
2023-11-29 17:28:01,58.74
2023-11-29 14:27:24,58.74
2023-11-29 11:26:47,58.79
2023-11-29 08:56:17,58.92
2023-11-29 06:10:39,58.94
2023-11-29 03:10:01,58.84
2023-11-29 00:09:24,58.82
2023-11-28 21:08:46,58.82
2023-11-28 18:08:06,58.82
2023-11-28 15:07:29,58.77
2023-11-28 12:06:51,58.82
2023-11-28 09:06:14,58.82
2023-11-28 06:05:34,58.82
2023-11-28 03:04:52,58.84
2023-11-28 00:04:16,58.84
2023-11-27 21:03:35,58.84
2023-11-27 18:02:55,58.82
2023-11-27 15:02:17,58.79
2023-11-27 12:01:35,58.82
2023-11-27 09:00:57,58.84
2023-11-27 06:00:18,58.82
2023-11-27 02:59:39,58.84
2023-11-26 23:58:59,58.84
2023-11-26 20:58:23,58.84
2023-11-26 17:57:43,58.84
2023-11-26 14:57:01,58.82
2023-11-26 11:56:26,58.84
2023-11-26 08:55:47,58.84
2023-11-26 05:55:08,58.84
2023-11-26 02:54:32,58.84
2023-11-25 23:53:53,58.94
2023-11-25 22:23:34,59.02
2023-11-25 19:22:53,58.87
2023-11-25 16:22:14,58.84
2023-11-25 13:21:36,58.84
2023-11-25 10:20:55,58.87
2023-11-25 07:20:18,58.87
2023-11-25 04:19:41,58.87
2023-11-25 01:19:02,58.89
2023-11-24 22:18:20,58.89
2023-11-24 19:17:40,58.87
2023-11-24 16:17:00,58.84
2023-11-24 13:16:22,58.84
2023-11-24 10:15:42,58.87
2023-11-24 07:15:03,58.87
2023-11-24 04:14:23,58.94
2023-11-24 01:13:44,58.92
2023-11-23 22:13:06,58.89
2023-11-23 19:12:26,58.87
2023-11-23 16:11:50,58.87
2023-11-23 13:11:12,58.89
2023-11-23 11:40:50,59.02
2023-11-23 08:40:16,59.04
2023-11-23 08:30:16,58.89
2023-11-23 05:39:37,58.89
2023-11-23 02:39:01,58.89
2023-11-22 23:38:23,58.92
2023-11-22 20:37:45,58.92
2023-11-22 17:37:01,58.92
2023-11-22 14:36:24,58.87
2023-11-22 13:06:05,59.04
2023-11-22 10:15:29,59.12
2023-11-22 07:14:53,59.12
2023-11-22 04:14:17,59.12
2023-11-22 01:13:36,59.12
2023-11-21 22:12:56,59.14
2023-11-21 19:12:19,59.07
2023-11-21 17:31:55,58.97
2023-11-21 14:31:18,58.94
2023-11-21 11:30:42,58.97
2023-11-21 08:30:00,58.99
2023-11-21 05:29:21,58.99
2023-11-21 02:28:41,58.99
2023-11-20 23:28:04,58.99
2023-11-20 20:27:25,58.99
2023-11-20 17:26:45,58.97
2023-11-20 14:26:05,58.94
2023-11-20 11:25:27,58.97
2023-11-20 08:24:44,58.99
2023-11-20 05:24:06,58.99
2023-11-20 02:23:28,58.97
2023-11-19 23:22:51,58.97
2023-11-19 20:22:14,58.97
2023-11-19 17:21:36,58.97
2023-11-19 14:20:58,58.94
2023-11-19 11:20:20,58.99
2023-11-19 08:40:20,58.97
2023-11-19 08:19:40,59.07
2023-11-19 05:19:04,58.99
2023-11-19 02:18:26,58.99
2023-11-18 23:17:46,58.99
2023-11-18 20:17:06,58.99
2023-11-18 17:16:29,58.99
2023-11-18 14:15:53,58.99
2023-11-18 11:15:17,58.99
2023-11-18 08:14:40,58.99
2023-11-18 05:14:01,59.02
2023-11-18 02:13:22,59.02
2023-11-17 23:12:43,59.02
2023-11-17 20:12:05,59.02
2023-11-17 17:11:30,59.02
2023-11-17 14:10:49,59.04
2023-11-17 11:10:13,59.04
2023-11-17 08:09:36,59.04
2023-11-17 05:08:57,59.07
2023-11-17 02:08:16,59.07
2023-11-16 23:07:40,59.07
2023-11-16 20:07:00,59.04
2023-11-16 17:06:21,59.02
2023-11-16 14:05:41,59.02
2023-11-16 11:05:00,59.04
2023-11-16 08:04:22,59.02
2023-11-16 05:03:40,59.04
2023-11-16 02:03:01,59.04
2023-11-15 23:02:23,59.04
2023-11-15 20:01:46,59.02
2023-11-15 17:01:03,59.02
2023-11-15 14:00:26,59.02
2023-11-15 10:59:46,59.02
2023-11-15 07:59:12,59.02
2023-11-15 04:58:32,59.02
2023-11-15 01:57:49,59.04
2023-11-14 22:57:10,59.04
2023-11-14 19:56:30,59.02
2023-11-14 16:55:54,58.99
2023-11-14 13:55:16,58.97
2023-11-14 13:35:16,59.14
2023-11-14 12:24:54,59.17
2023-11-14 09:24:17,59.19
2023-11-14 06:23:38,59.19
2023-11-14 03:22:57,59.14
2023-11-14 00:22:21,59.04
2023-11-13 21:21:44,59.17
2023-11-13 18:21:06,59.14
2023-11-13 15:20:31,59.12
2023-11-13 12:19:50,59.14
2023-11-13 09:19:10,59.17
2023-11-13 06:18:32,59.17
2023-11-13 03:17:52,59.09
2023-11-13 00:17:16,59.02
2023-11-12 21:16:37,58.99
2023-11-12 18:15:58,58.97
2023-11-12 15:15:22,58.94
2023-11-12 12:14:43,58.97
2023-11-12 09:14:01,58.99
2023-11-12 06:13:23,58.97
2023-11-12 03:12:46,58.97
2023-11-12 00:12:06,58.99
2023-11-11 21:11:29,58.99
2023-11-11 18:10:50,58.97
2023-11-11 15:10:13,58.92
2023-11-11 12:09:35,58.97
2023-11-11 09:08:57,58.97
2023-11-11 06:08:19,58.97
2023-11-11 03:07:41,58.97
2023-11-11 00:07:03,58.97
2023-11-10 21:06:27,58.97
2023-11-10 18:05:51,58.94
2023-11-10 15:05:15,58.89
2023-11-10 12:04:32,58.92
2023-11-10 09:03:53,58.94
2023-11-10 06:03:17,58.94
2023-11-10 03:02:38,58.97
2023-11-10 00:01:58,58.94
2023-11-09 21:01:22,58.94
2023-11-09 18:00:46,58.94
2023-11-09 15:00:03,58.92
2023-11-09 11:59:28,58.94
2023-11-09 08:58:50,58.97
2023-11-09 05:58:14,58.94
2023-11-09 02:57:31,58.94
2023-11-08 23:56:55,58.94
2023-11-08 20:56:18,58.94
2023-11-08 17:55:38,58.92
2023-11-08 14:54:59,58.87
2023-11-08 11:54:24,58.92
2023-11-08 08:53:47,58.92
2023-11-08 05:53:07,58.92
2023-11-08 02:52:30,58.92
2023-11-07 23:51:50,58.92
2023-11-07 20:51:06,58.89
2023-11-07 17:50:33,58.87
2023-11-07 14:49:55,58.87
2023-11-07 11:49:14,58.89
2023-11-07 08:48:37,58.89
2023-11-07 05:47:58,58.87
2023-11-07 02:47:19,58.87
2023-11-06 23:46:40,58.87
2023-11-06 20:46:01,58.87
2023-11-06 17:45:21,58.87
2023-11-06 14:44:43,58.84
2023-11-06 11:44:07,58.87
2023-11-06 08:43:29,58.87
2023-11-06 05:42:50,58.87
2023-11-06 02:42:09,58.87
2023-11-05 23:41:30,58.84
2023-11-05 20:40:53,58.87
2023-11-05 17:40:14,58.84
2023-11-05 14:39:34,58.82
2023-11-05 11:38:54,58.92
2023-11-05 10:08:36,58.99
2023-11-05 07:07:54,58.99
2023-11-05 04:07:17,58.99
2023-11-05 01:06:37,58.84
2023-11-04 23:05:58,58.84
2023-11-04 20:05:19,58.84
2023-11-04 17:04:39,58.79
2023-11-04 14:04:02,58.79
2023-11-04 11:03:26,58.84
2023-11-04 08:02:43,58.84
2023-11-04 05:02:05,58.84
2023-11-04 02:01:27,58.84
2023-11-03 23:00:48,58.82
2023-11-03 20:00:11,58.82
2023-11-03 16:59:33,58.77
2023-11-03 13:58:55,58.77
2023-11-03 10:58:18,58.82
2023-11-03 07:57:38,58.82
2023-11-03 04:57:02,58.82
2023-11-03 01:56:26,58.79
2023-11-02 22:55:47,58.79
2023-11-02 19:55:08,58.77
2023-11-02 16:54:31,58.72
2023-11-02 13:53:50,58.74
2023-11-02 10:53:14,58.77
2023-11-02 07:52:37,58.77
2023-11-02 04:51:57,58.79
2023-11-02 01:51:19,58.79
2023-11-02 01:31:19,58.94
2023-11-01 22:50:40,58.92
2023-11-01 19:50:01,58.89
2023-11-01 16:49:24,58.87
2023-11-01 13:48:46,58.87
2023-11-01 10:48:08,58.92
2023-11-01 07:47:31,58.89
2023-11-01 04:46:52,58.74
2023-11-01 01:46:15,58.77
2023-10-31 22:45:34,58.77
2023-10-31 19:44:53,58.74
2023-10-31 16:44:16,58.69
2023-10-31 13:43:39,58.69
2023-10-31 10:43:01,58.74
2023-10-31 07:42:21,58.74
2023-10-31 04:41:41,58.74
2023-10-31 01:41:02,58.74
2023-10-30 22:40:23,58.74
2023-10-30 19:39:42,58.72
2023-10-30 16:39:02,58.69
2023-10-30 13:38:27,58.69
2023-10-30 10:37:47,58.72
2023-10-30 07:37:06,58.72
2023-10-30 04:36:30,58.74
2023-10-30 01:35:53,58.74
2023-10-29 22:35:14,58.74
2023-10-29 19:34:34,58.72
2023-10-29 16:33:55,58.67
2023-10-29 13:33:19,58.69
2023-10-29 10:32:39,58.72
2023-10-29 07:32:00,58.72
2023-10-29 04:31:24,58.72
2023-10-29 01:30:46,58.74
2023-10-28 22:30:06,58.72
2023-10-28 19:29:26,58.79
2023-10-28 16:28:48,58.74
2023-10-28 13:28:09,58.69
2023-10-28 10:27:29,58.72
2023-10-28 07:26:52,58.72
2023-10-28 04:26:15,58.72
2023-10-28 01:25:39,58.84
2023-10-27 23:45:15,58.87
2023-10-27 20:44:37,58.87
2023-10-27 17:43:58,58.84
2023-10-27 14:43:21,58.82
2023-10-27 11:42:41,58.87
2023-10-27 08:42:06,58.79
2023-10-27 05:41:28,58.72
2023-10-27 02:40:50,58.72
2023-10-26 23:40:16,58.72
2023-10-26 20:39:38,58.72
2023-10-26 17:38:58,58.69
2023-10-26 14:38:24,58.69
2023-10-26 11:37:44,58.72
2023-10-26 08:37:04,58.72
2023-10-26 05:36:25,58.72
2023-10-26 02:35:47,58.72
2023-10-25 23:35:03,58.74
2023-10-25 20:34:28,58.74
2023-10-25 17:33:48,58.69
2023-10-25 14:33:09,58.72
2023-10-25 11:32:33,58.74
2023-10-25 08:31:55,58.74
2023-10-25 05:31:18,58.72
2023-10-25 02:30:39,58.72
2023-10-24 23:30:01,58.74
2023-10-24 20:29:25,58.72
2023-10-24 17:28:43,58.69
2023-10-24 14:28:01,58.69
2023-10-24 11:27:26,58.72
2023-10-24 08:26:46,58.72
2023-10-24 05:26:06,58.72
2023-10-24 02:25:29,58.77
2023-10-23 23:24:51,58.77
2023-10-23 21:54:33,58.72
2023-10-23 18:53:58,58.72
2023-10-23 15:53:21,58.69
2023-10-23 12:52:42,58.72
2023-10-23 09:52:01,58.72
2023-10-23 06:51:25,58.72
2023-10-23 03:50:46,58.72
2023-10-23 00:50:05,58.72
2023-10-22 21:49:29,58.72
2023-10-22 18:48:48,58.72
2023-10-22 15:48:09,58.69
2023-10-22 12:47:30,58.72
2023-10-22 09:46:51,58.74
2023-10-22 06:46:16,58.74
2023-10-22 03:45:39,58.74
2023-10-22 00:45:01,58.77
2023-10-21 21:44:26,58.74
2023-10-21 18:43:49,58.74
2023-10-21 15:43:11,58.72
2023-10-21 12:42:33,58.74
2023-10-21 09:41:54,58.77
2023-10-21 06:41:20,58.79
2023-10-21 03:40:40,58.94
2023-10-21 00:40:03,58.94
2023-10-20 21:39:27,58.97
2023-10-20 18:38:48,58.94
2023-10-20 15:38:06,58.94
2023-10-20 15:08:00,58.94
2023-10-20 14:37:54,58.94
2023-10-20 14:07:49,58.97
2023-10-20 13:37:42,58.97
2023-10-20 13:22:42,58.29
2023-10-20 13:07:37,57.41
2023-10-20 12:57:37,58.77
2023-10-20 12:37:30,59.74
2023-10-20 12:08:52,59.74
2023-10-19 17:19:51,93.86
2023-10-19 16:49:46,93.84
2023-10-19 16:20:51,93.84
